ano,id_municipio,sigla_uf,indice_atendimento_urbano_agua,indice_coleta_esgoto,indice_tratamento_esgoto,indice_perda_distribuicao_agua,extensao_rede_agua
2021,2304400,CE,76.1,60.16,100.0,39.62,4217.4
2021,2305407,CE,99.1,58.65,100.0,57.06,140.0
2021,2310100,CE,76.0,24.99,100.0,20.31,20.11
2021,3202801,ES,99.0,23.51,84.48,52.71,323.25
2021,5218003,GO,100.0,40.41,100.0,18.82,304.62
2021,5218508,GO,99.4,100.0,100.0,27.92,204.6
2021,5218904,GO,95.6,91.12,100.0,33.15,123.2
2021,3112406,MG,93.7,100.0,2.22,19.44,37.59
2021,3116100,MG,57.9,5.6,0.0,28.38,39.01
2021,3118007,MG,82.2,58.68,0.0,30.44,310.7
2021,3124302,MG,100.0,4.46,100.0,36.63,208.07
2021,3128907,MG,94.1,75.55,0.0,24.64,40.64
2021,3130507,MG,97.3,59.11,0.0,27.62,53.62
2021,3142700,MG,100.0,7.9,100.0,27.48,87.04
2021,3144904,MG,100.0,63.08,0.0,19.17,13.03
2021,3156304,MG,94.3,100.0,20.21,30.19,42.74
2021,3160702,MG,84.7,55.45,0.0,35.97,127.44
2021,3168804,MG,82.6,59.48,0.0,35.84,51.38
2021,3168903,MG,100.0,100.0,0.0,15.85,42.22
2021,5002407,MS,99.0,41.51,100.0,45.68,149.44
2021,5003702,MS,99.0,59.74,100.0,50.99,1324.9
2021,1508407,PA,52.3,40.6,100.0,34.92,244.23
2021,2515302,PB,87.4,28.34,100.0,39.82,89.23
2021,2611002,PE,100.0,11.46,0.0,51.6,78.97
2021,4111407,PR,100.0,67.78,100.0,36.23,82.1
2021,4117057,PR,100.0,79.41,100.0,14.37,23.18
2021,4120333,PR,100.0,80.01,90.0,8.02,24.5
2021,4128203,PR,100.0,34.81,100.0,22.09,360.3
2021,3302502,RJ,21.0,28.55,0.0,76.56,305.0
2021,3304102,RJ,96.5,23.85,0.0,55.86,42.0
2021,2408508,RN,100.0,100.0,0.0,38.84,14.39
2021,1100122,RO,77.3,2.71,0.0,50.97,430.89
2021,4303004,RS,100.0,32.95,100.0,44.92,256.31
2021,4307609,RS,83.0,2.76,42.34,35.91,297.52
2021,4309407,RS,100.0,100.0,0.0,47.19,108.4
2021,4205902,SC,100.0,1.37,100.0,33.81,434.0
2021,4208302,SC,100.0,69.68,100.0,23.84,259.36
2021,2801207,SE,61.1,45.86,100.0,65.81,162.25
2021,3508603,SP,100.0,84.01,100.0,29.72,135.7
2021,3518008,SP,100.0,100.0,100.0,10.47,31.42
2021,3529609,SP,100.0,100.0,100.0,20.94,28.83
2021,3531803,SP,100.0,80.12,100.0,26.0,198.54
2021,3532207,SP,100.0,100.0,100.0,1.02,43.31
2021,3533205,SP,100.0,91.32,100.0,23.58,38.5
2021,3540101,SP,100.0,100.0,100.0,12.3,22.23
2021,3540606,SP,100.0,88.52,99.51,32.22,206.52
2021,3541000,SP,91.4,71.61,100.0,35.19,1033.41
2021,3543204,SP,100.0,100.0,100.0,5.93,22.79
2021,3549805,SP,100.0,91.58,100.0,20.98,2211.61
2021,3550605,SP,77.1,70.72,98.85,52.12,332.94
2021,3554656,SP,100.0,85.14,100.0,27.42,42.18
2021,2703007,AL,61.9,100.0,0.0,54.13,15.9
2021,2900207,BA,99.9,50.27,100.0,38.21,69.69
2021,2904308,BA,98.7,100.0,0.0,30.38,89.18
2021,2932101,BA,100.0,62.8,100.0,31.95,35.95
2021,2300804,CE,81.6,54.99,0.0,46.1,29.96
2021,2304707,CE,100.0,1.33,100.0,8.16,53.3
2021,2306405,CE,70.7,37.99,100.0,26.03,379.71
2021,3102001,MG,99.1,100.0,100.0,21.16,69.53
2021,3112703,MG,77.7,48.18,100.0,35.49,59.36
2021,3128105,MG,100.0,100.0,0.0,32.36,60.0
2021,3135506,MG,100.0,100.0,0.0,7.02,52.0
2021,3137007,MG,96.9,72.0,100.0,19.36,45.49
2021,3137700,MG,100.0,80.0,0.0,14.3,32.0
2021,3139607,MG,98.1,100.0,75.0,40.8,152.44
2021,3149952,MG,88.2,100.0,15.85,43.68,33.61
2021,3155603,MG,88.1,29.59,100.0,27.35,55.77
2021,3161007,MG,91.3,100.0,0.0,34.27,36.87
2021,3163300,MG,93.6,77.5,100.0,20.63,11.2
2021,3171303,MG,98.0,70.46,0.71,35.22,299.33
2021,2501005,PB,68.3,72.68,100.0,31.63,22.38
2021,2509404,PB,65.7,100.0,93.9,38.76,26.01
2021,2513208,PB,100.0,49.01,0.0,38.96,17.1
2021,2605152,PE,100.0,63.31,100.0,60.89,50.36
2021,2211100,PI,91.8,74.76,100.0,44.37,67.6
2021,4106803,PR,100.0,8.09,100.0,38.69,56.09
2021,4107801,PR,100.0,23.98,100.0,12.58,45.7
2021,4110706,PR,100.0,87.38,100.0,34.67,425.79
2021,3304607,RJ,71.7,45.99,100.0,56.46,21.05
2021,4301651,RS,90.3,41.66,5.56,15.37,26.71
2021,4301875,RS,100.0,23.54,82.86,21.99,13.9
2021,4206751,SC,100.0,100.0,67.37,37.23,7.52
2021,4208005,SC,100.0,41.27,100.0,29.54,36.41
2021,3503950,SP,100.0,100.0,100.0,22.19,10.61
2021,3505708,SP,100.0,64.86,54.92,38.64,803.3
2021,3509700,SP,63.3,82.86,100.0,19.91,324.06
2021,3509957,SP,100.0,76.51,100.0,24.28,15.85
2021,3511003,SP,100.0,86.22,100.0,21.05,89.0
2021,3521804,SP,87.0,99.34,100.0,28.81,76.8
2021,3521903,SP,100.0,80.0,100.0,11.5,71.81
2021,3523206,SP,100.0,93.3,100.0,30.75,216.39
2021,3525102,SP,100.0,79.99,0.0,0.01,200.0
2021,3527009,SP,98.1,76.79,0.0,13.94,57.8
2021,3527306,SP,100.0,65.86,100.0,33.83,296.4
2021,3528205,SP,100.0,99.99,100.0,13.16,18.32
2021,3533601,SP,100.0,79.95,100.0,11.47,43.27
2021,3535804,SP,93.4,84.88,100.0,21.25,102.09
2021,3542305,SP,85.6,89.93,100.0,15.32,16.76
2021,3545159,SP,100.0,100.0,100.0,22.32,51.92
2021,3547601,SP,100.0,97.2,100.0,29.74,127.84
2021,3550001,SP,98.6,85.67,100.0,31.3,31.91
2021,3551405,SP,81.5,77.14,100.0,24.34,39.72
2021,2902609,BA,99.8,16.22,100.0,32.0,49.07
2021,2905602,BA,98.7,41.07,100.0,27.0,99.26
2021,2910701,BA,97.8,24.56,100.0,39.07,373.26
2021,2917359,BA,82.0,80.01,0.0,16.67,101.0
2021,2928604,BA,99.6,51.81,100.0,32.56,145.56
2021,2930774,BA,100.0,70.86,0.0,7.01,92.0
2021,2304004,CE,60.3,16.62,100.0,44.91,49.46
2021,5300108,DF,99.0,86.65,100.0,35.07,9647.11
2021,3113909,MG,93.6,71.75,0.0,29.22,53.69
2021,3118403,MG,100.0,80.0,9.62,49.11,79.6
2021,3122702,MG,100.0,100.0,0.0,22.11,21.04
2021,3136801,MG,100.0,61.6,100.0,28.88,24.02
2021,3139201,MG,88.9,72.21,96.94,25.62,131.79
2021,3139508,MG,98.1,95.03,0.0,46.92,130.0
2021,3148509,MG,97.9,56.1,100.0,19.68,36.28
2021,3150802,MG,92.9,100.0,19.99,31.25,20.97
2021,3158102,MG,96.9,89.22,0.0,22.49,18.25
2021,3166907,MG,93.7,100.0,100.0,15.96,46.37
2021,5002951,MS,99.0,41.11,100.0,28.28,236.19
2021,2600203,PE,100.0,100.0,0.0,28.73,98.97
2021,2600302,PE,100.0,98.54,0.0,39.56,87.29
2021,2602209,PE,100.0,14.66,0.0,57.21,102.9
2021,2602308,PE,100.0,60.49,0.0,43.51,94.37
2021,2612208,PE,100.0,34.97,100.0,36.78,330.47
2021,2200400,PI,90.3,6.65,100.0,49.32,85.26
2021,4108502,PR,100.0,37.45,100.0,31.44,72.81
2021,4122404,PR,100.0,52.15,100.0,30.96,613.64
2021,4127700,PR,100.0,80.14,100.0,21.57,960.37
2021,3302452,RJ,100.0,22.76,19.61,29.74,31.0
2021,3305109,RJ,100.0,26.02,0.0,51.65,545.55
2021,2412005,RN,100.0,18.99,100.0,33.06,883.5
2021,4303103,RS,100.0,47.9,100.0,22.91,398.91
2021,4314704,RS,100.0,84.67,0.0,16.07,53.76
2021,2800308,SE,98.0,63.89,100.0,29.61,1592.0
2021,2800704,SE,99.8,97.73,100.0,52.35,24.54
2021,3500758,SP,100.0,67.62,100.0,36.06,49.2
2021,3501707,SP,99.5,65.83,0.0,8.12,104.0
2021,3503604,SP,100.0,99.07,100.0,33.29,55.4
2021,3506300,SP,100.0,100.0,100.0,22.4,46.59
2021,3513009,SP,100.0,39.5,51.78,32.46,1298.25
2021,3517307,SP,99.1,86.21,100.0,0.6,29.0
2021,3536109,SP,100.0,91.99,100.0,40.04,54.72
2021,3541653,SP,100.0,61.66,100.0,20.21,31.61
2021,3544202,SP,94.5,94.62,100.0,14.31,64.71
2021,3545605,SP,98.4,77.34,91.05,15.04,44.98
2021,3548203,SP,100.0,54.02,100.0,22.67,35.4
2021,1707207,TO,93.0,0.5,0.0,1.97,23.0
2021,1716604,TO,100.0,12.66,100.0,25.03,57.96
2021,2703106,AL,61.7,83.67,100.0,27.16,151.18
2021,2310258,CE,62.4,45.18,100.0,49.65,42.95
2021,2313906,CE,47.9,20.9,100.0,21.56,19.18
2021,3201803,ES,98.0,78.92,99.89,15.59,8.74
2021,5203302,GO,97.1,59.69,100.0,29.87,156.49
2021,5208806,GO,97.4,40.51,100.0,25.43,182.24
2021,5214606,GO,98.6,45.72,100.0,31.4,192.39
2021,3118700,MG,100.0,78.69,71.24,18.1,58.31
2021,3126604,MG,95.8,30.95,84.47,29.55,29.3
2021,3134509,MG,98.4,100.0,100.0,25.94,33.9
2021,3140704,MG,78.9,45.16,100.0,46.66,279.52
2021,3161106,MG,91.1,41.49,100.0,25.47,233.41
2021,3161304,MG,88.6,100.0,0.0,25.89,32.73
2021,5002803,MS,99.0,78.98,100.0,30.7,49.36
2021,5003454,MS,99.0,9.45,100.0,21.74,103.55
2021,5102678,MT,100.0,53.29,100.0,39.19,249.97
2021,1503093,PA,41.6,7.1,0.0,1.43,15.0
2021,2508307,PB,100.0,2.39,100.0,39.15,89.01
2021,2509339,PB,100.0,100.0,0.0,37.79,2.92
2021,2601201,PE,100.0,4.51,100.0,64.22,209.77
2021,2612604,PE,100.0,36.92,54.55,65.1,48.21
2021,4100459,PR,100.0,30.69,100.0,29.99,26.32
2021,4103453,PR,100.0,83.31,100.0,15.05,147.91
2021,4118501,PR,100.0,80.23,100.0,23.71,755.84
2021,4119608,PR,100.0,68.3,100.0,23.07,152.79
2021,4121208,PR,100.0,25.15,100.0,34.44,71.7
2021,4128500,PR,100.0,62.99,100.0,27.16,120.24
2021,4128807,PR,100.0,52.82,100.0,12.79,58.56
2021,3302700,RJ,37.3,6.84,98.2,54.6,163.0
2021,3304151,RJ,99.1,100.0,100.0,55.55,80.21
2021,3304300,RJ,58.0,100.0,0.0,71.48,72.0
2021,1400308,RR,100.0,100.0,0.0,43.61,50.93
2021,4323002,RS,99.0,5.62,22.04,47.18,516.68
2021,4211702,SC,100.0,85.0,100.0,44.29,181.0
2021,3502101,SP,100.0,95.33,100.0,22.58,325.0
2021,3503802,SP,100.0,97.62,23.04,31.31,175.78
2021,3505906,SP,100.0,80.83,99.9,12.23,304.0
2021,3506904,SP,93.0,94.05,100.0,19.17,39.36
2021,3512308,SP,96.8,93.99,100.0,21.03,68.71
2021,3513207,SP,99.8,88.82,100.0,28.49,45.0
2021,3519006,SP,100.0,39.64,100.0,0.74,55.2
2021,3519907,SP,100.0,48.29,100.0,9.96,31.5
2021,3522109,SP,96.8,57.31,100.0,38.55,988.2
2021,3537602,SP,100.0,88.14,100.0,33.88,560.66
2021,3543402,SP,100.0,93.77,100.0,47.0,2372.5
2021,3543600,SP,100.0,100.0,100.0,18.28,25.69
2021,3544509,SP,100.0,82.58,100.0,17.13,56.22
2021,3547502,SP,100.0,94.6,100.0,23.23,175.88
2021,2904902,BA,99.1,64.59,100.0,20.63,102.93
2021,2917201,BA,99.3,71.65,0.0,33.97,28.9
2021,2922300,BA,99.4,44.05,100.0,20.0,159.93
2021,2311959,CE,49.5,10.15,100.0,34.6,15.33
2021,3203601,ES,95.9,77.45,100.0,9.88,25.2
2021,3204658,ES,96.0,65.73,0.0,48.05,14.0
2021,5200134,GO,97.3,53.62,100.0,29.77,90.79
2021,5215231,GO,98.3,34.69,100.0,35.5,361.53
2021,2103000,MA,98.5,4.5,100.0,52.64,481.5
2021,3102902,MG,98.6,100.0,0.0,29.95,47.07
2021,3119401,MG,81.9,75.64,55.91,54.97,311.95
2021,3131901,MG,95.5,80.19,87.2,27.41,446.22
2021,3132107,MG,86.5,36.51,100.0,26.0,61.07
2021,3146008,MG,100.0,79.94,0.0,33.43,195.0
2021,3147006,MG,92.8,71.97,97.49,34.64,345.3
2021,3147907,MG,100.0,80.0,62.54,28.41,541.83
2021,3158003,MG,87.4,76.19,0.0,24.19,27.7
2021,3125507,MG,99.6,48.97,0.0,28.5,19.71
2021,3162005,MG,89.7,100.0,2.85,26.24,107.17
2021,3167400,MG,99.6,31.25,0.0,0.0,20.0
2021,3170479,MG,100.0,81.26,100.0,50.78,15.7
2021,3171600,MG,100.0,100.0,95.65,24.87,148.11
2021,5003306,MS,99.0,13.91,100.0,27.34,255.85
2021,5003488,MS,99.0,20.45,100.0,32.07,51.46
2021,5007950,MS,99.0,12.48,100.0,16.46,31.13
2021,5103502,MT,100.0,31.96,100.0,30.12,83.6
2021,2513406,PB,100.0,99.84,94.55,40.05,27.35
2021,2601102,PE,100.0,100.0,22.13,37.36,159.37
2021,2601607,PE,100.0,45.45,54.55,17.2,105.01
2021,2609501,PE,100.0,32.6,100.0,45.55,75.41
2021,2614105,PE,100.0,100.0,0.0,73.73,100.83
2021,4104204,PR,100.0,68.77,100.0,34.72,751.93
2021,4105300,PR,100.0,75.98,100.0,34.77,93.78
2021,4111555,PR,100.0,51.17,100.0,22.27,72.19
2021,4124509,PR,100.0,57.21,100.0,36.66,49.36
2021,4314407,RS,100.0,50.4,30.0,54.0,1098.33
2021,4316808,RS,100.0,16.4,76.46,61.32,598.01
2021,4208203,SC,100.0,14.68,90.62,20.62,719.59
2021,2802908,SE,99.6,10.71,100.0,48.47,391.85
2021,3505302,SP,100.0,75.75,90.0,23.73,240.0
2021,3507506,SP,100.0,92.25,100.0,37.45,692.7
2021,3511409,SP,99.5,100.0,71.05,2.86,83.0
2021,3512605,SP,100.0,100.0,100.0,36.79,25.94
2021,3514403,SP,100.0,96.0,100.0,37.98,271.48
2021,3515186,SP,100.0,94.4,100.0,39.7,166.84
2021,3528403,SP,99.4,60.29,0.0,28.17,218.2
2021,3529401,SP,73.3,92.58,94.71,55.43,709.73
2021,3533106,SP,100.0,100.0,100.0,19.94,8.83
2021,3534906,SP,100.0,62.94,100.0,5.33,64.0
2021,3538808,SP,100.0,100.0,100.0,34.15,162.56
2021,3545001,SP,99.4,68.2,99.37,25.61,70.11
2021,3549201,SP,100.0,99.99,100.0,19.29,21.98
2021,3554300,SP,100.0,97.23,100.0,22.3,82.38
2021,1716109,TO,100.0,13.37,100.0,25.54,381.25
2021,2706604,AL,97.9,18.17,100.0,53.37,17.45
2021,2708204,AL,100.0,100.0,0.0,2.07,10.4
2021,1301001,AM,75.2,23.6,0.0,81.68,50.0
2021,2906006,BA,100.0,5.02,100.0,19.89,51.25
2021,2913903,BA,99.9,33.92,100.0,26.73,153.62
2021,2914653,BA,99.9,3.37,100.0,29.05,85.49
2021,2920601,BA,97.7,58.43,100.0,39.53,100.05
2021,2927408,BA,98.9,100.0,99.82,56.57,4580.11
2021,2932705,BA,99.7,16.09,100.0,25.74,74.59
2021,2300150,CE,65.4,22.78,100.0,56.29,46.92
2021,2312403,CE,40.1,100.0,100.0,45.79,181.02
2021,3201407,ES,96.3,72.23,58.38,18.61,97.97
2021,3203205,ES,100.0,80.88,100.0,51.56,435.78
2021,3104452,MG,98.6,82.36,100.0,23.13,9.74
2021,3108008,MG,100.0,92.41,100.0,28.89,204.0
2021,3114402,MG,95.4,76.03,100.0,19.57,82.85
2021,3116506,MG,99.7,31.48,100.0,21.21,39.95
2021,3116605,MG,97.2,77.27,100.0,26.98,131.26
2021,3117108,MG,94.8,96.45,9.84,22.97,35.93
2021,3122504,MG,89.7,100.0,0.0,29.65,22.1
2021,3130606,MG,99.6,88.13,0.0,24.01,32.39
2021,3141009,MG,100.0,21.33,100.0,21.5,80.77
2021,3141900,MG,91.2,100.0,0.0,28.16,20.92
2021,3145307,MG,91.2,58.48,23.05,22.88,66.61
2021,3152709,MG,98.8,66.03,100.0,23.15,36.33
2021,3154705,MG,96.0,56.78,0.0,24.96,40.23
2021,3154903,MG,89.1,63.29,0.0,32.18,42.05
2021,3163607,MG,96.9,100.0,0.0,33.11,9.95
2021,3167202,MG,99.7,97.0,24.34,53.71,1209.93
2021,5001904,MS,99.0,18.47,100.0,20.45,88.67
2021,5002100,MS,100.0,26.57,90.0,8.32,248.0
2021,5002704,MS,100.0,63.59,100.0,19.74,4120.78
2021,5107263,MT,100.0,2.13,42.86,50.0,17.9
2021,5107909,MT,100.0,34.66,100.0,40.35,1165.69
2021,2507002,PB,100.0,20.86,100.0,38.5,21.59
2021,2509701,PB,100.0,60.63,100.0,38.31,113.88
2021,2610707,PE,100.0,52.98,100.0,45.97,1262.13
2021,2614709,PE,100.0,60.51,100.0,48.17,55.01
2021,2205706,PI,97.6,100.0,0.1,50.71,44.92
2021,2207009,PI,100.0,51.71,100.0,49.89,88.99
2021,2207702,PI,59.8,37.09,100.0,49.36,623.9
2021,4100707,PR,100.0,59.48,100.0,17.35,89.46
2021,4104253,PR,100.0,44.16,100.0,48.04,156.4
2021,2400703,RN,89.0,2.15,100.0,61.56,25.38
2021,4313391,RS,100.0,12.19,0.0,36.0,170.0
2021,4317202,RS,100.0,29.26,86.08,39.75,255.18
2021,3500303,SP,100.0,74.47,50.0,72.23,116.04
2021,3526902,SP,100.0,92.5,100.0,20.2,1218.92
2021,3530706,SP,100.0,77.32,75.0,49.67,663.26
2021,3532603,SP,100.0,97.27,100.0,16.81,60.59
2021,3534609,SP,100.0,100.0,100.0,16.26,178.57
2021,3556701,SP,99.9,84.98,100.0,29.13,567.8
2021,2700706,AL,69.7,65.15,100.0,37.25,75.0
2021,2703502,AL,84.9,29.24,100.0,53.24,12.0
2021,2900603,BA,100.0,100.0,0.0,3.88,8.23
2021,2907707,BA,96.8,36.85,100.0,20.05,41.52
2021,2915809,BA,99.9,5.54,99.62,21.24,64.39
2021,2923050,BA,100.0,100.0,0.0,30.98,11.55
2021,2924652,BA,100.0,52.19,77.19,21.07,98.75
2021,2302057,CE,70.6,14.97,100.0,21.24,51.89
2021,2307601,CE,98.5,29.54,100.0,15.49,217.37
2021,2307700,CE,67.9,11.96,100.0,49.15,284.28
2021,3202256,ES,100.0,97.42,70.0,34.31,28.5
2021,5201306,GO,100.0,40.75,100.0,33.64,88.15
2021,5201603,GO,100.0,100.0,0.0,17.58,29.98
2021,5205497,GO,97.6,33.18,100.0,37.74,327.64
2021,5211800,GO,93.5,25.93,100.0,27.69,228.08
2021,3102308,MG,74.1,100.0,0.0,26.31,24.46
2021,3103306,MG,95.1,100.0,0.0,58.59,11.5
2021,3124203,MG,98.1,100.0,0.0,21.6,53.64
2021,3126307,MG,93.2,100.0,0.0,30.59,15.44
2021,3140902,MG,93.1,100.0,0.0,23.25,44.69
2021,3148806,MG,100.0,75.43,0.0,29.78,8.88
2021,3154150,MG,99.4,72.17,0.0,40.0,20.0
2021,3154606,MG,81.4,68.34,81.08,57.31,1153.77
2021,3158706,MG,100.0,50.68,0.0,53.5,9.2
2021,3162302,MG,57.8,100.0,0.0,24.0,19.0
2021,3165537,MG,91.2,69.69,0.0,38.89,184.66
2021,5004809,MS,99.1,34.88,100.0,14.05,17.23
2021,1504422,PA,32.5,20.51,95.65,49.96,116.0
2021,1505536,PA,92.3,15.0,79.17,40.74,1500.0
2021,2508901,PB,54.8,33.53,100.0,39.45,57.03
2021,2510402,PB,100.0,100.0,0.0,40.0,16.84
2021,2512507,PB,100.0,2.12,100.0,35.87,274.36
2021,2604502,PE,98.0,53.54,33.33,47.19,34.23
2021,2611903,PE,86.1,31.54,100.0,68.37,34.31
2021,2612505,PE,70.9,100.0,100.0,8.1,211.95
2021,2204501,PI,97.3,55.64,100.0,44.85,70.93
2021,4110102,PR,100.0,69.11,100.0,35.85,207.78
2021,4112108,PR,100.0,52.72,100.0,31.33,193.43
2021,4121703,PR,100.0,67.63,100.0,19.76,127.59
2021,4126256,PR,100.0,52.27,100.0,0.0,575.0
2021,2401909,RN,100.0,26.07,100.0,36.12,32.54
2021,2403251,RN,100.0,6.86,100.0,44.1,444.67
2021,2414209,RN,100.0,64.89,100.0,48.8,43.46
2021,4307807,RS,100.0,100.0,100.0,43.67,119.61
2021,4310330,RS,96.2,0.47,0.0,27.73,273.07
2021,4311007,RS,100.0,26.22,0.0,17.35,107.68
2021,4200051,SC,100.0,31.64,100.0,37.0,38.1
2021,4201406,SC,82.7,15.88,100.0,12.32,690.65
2021,4215000,SC,100.0,75.07,100.0,29.88,369.15
2021,3501004,SP,100.0,80.48,100.0,32.84,143.0
2021,3503307,SP,100.0,100.0,100.0,42.05,1131.0
2021,3507308,SP,100.0,100.0,100.0,16.72,30.32
2021,3510203,SP,100.0,91.28,100.0,24.45,202.44
2021,3515194,SP,99.3,99.46,100.0,36.37,14.36
2021,3516002,SP,91.3,100.0,100.0,12.58,62.47
2021,3516507,SP,100.0,99.04,100.0,19.82,19.96
2021,3527108,SP,100.0,90.41,100.0,15.85,378.05
2021,3534104,SP,100.0,100.0,100.0,18.8,30.8
2021,3536257,SP,100.0,80.0,100.0,26.03,14.28
2021,3539400,SP,100.0,91.54,100.0,14.59,87.46
2021,3541901,SP,92.9,70.24,86.99,17.02,32.64
2021,3543501,SP,100.0,100.0,100.0,25.8,38.75
2021,3548302,SP,100.0,95.73,100.0,15.06,22.58
2021,2904852,BA,93.0,4.69,100.0,31.42,89.8
2021,2909208,BA,99.9,47.41,0.0,36.17,55.23
2021,2911709,BA,99.5,62.4,100.0,23.65,674.78
2021,2915205,BA,99.9,12.31,100.0,28.63,46.02
2021,2923506,BA,99.8,68.31,100.0,39.1,11.07
2021,2306108,CE,49.9,100.0,0.0,34.11,55.38
2021,3202900,ES,100.0,79.27,100.0,55.85,42.0
2021,3205010,ES,100.0,85.0,0.0,58.43,87.4
2021,3205036,ES,80.1,100.0,38.58,44.86,15.0
2021,5208707,GO,99.4,85.05,85.2,19.5,7703.34
2021,3105301,MG,100.0,86.97,0.0,46.52,33.0
2021,3106804,MG,100.0,80.99,0.0,41.14,250.0
2021,3108206,MG,100.0,92.69,0.0,26.97,28.64
2021,3110509,MG,96.9,56.94,88.93,34.5,159.4
2021,3111903,MG,93.5,97.63,42.5,26.44,28.59
2021,3115474,MG,75.9,29.72,100.0,23.39,19.06
2021,3116308,MG,100.0,100.0,0.0,23.34,17.43
2021,3115201,MG,94.1,51.58,100.0,26.2,20.58
2021,3121407,MG,99.7,92.84,0.0,2.9,152.0
2021,3138203,MG,93.9,75.91,100.0,33.53,578.3
2021,3142809,MG,98.9,49.04,95.34,0.0,155.0
2021,3148103,MG,100.0,80.0,97.5,36.01,493.0
2021,3152006,MG,89.2,100.0,0.0,38.4,151.35
2021,3157708,MG,90.1,100.0,98.22,25.18,78.36
2021,3159209,MG,94.5,67.84,0.0,19.39,41.41
2021,3160801,MG,92.7,100.0,0.0,12.93,20.84
2021,3162708,MG,99.7,42.51,100.0,21.34,179.84
2021,3165701,MG,100.0,46.67,0.0,34.36,33.54
2021,3166709,MG,86.9,40.64,100.0,33.67,44.08
2021,3167806,MG,100.0,30.0,0.0,52.33,31.0
2021,5003801,MS,99.0,19.52,100.0,49.4,117.46
2021,5103056,MT,100.0,61.96,100.0,26.74,58.19
2021,1506807,PA,69.1,12.29,77.35,46.26,361.0
2021,2504306,PB,100.0,26.41,100.0,40.04,43.96
2021,2506202,PB,100.0,100.0,98.04,28.36,8.97
2021,2514503,PB,100.0,57.94,0.0,30.73,18.78
2021,2603009,PE,100.0,59.44,0.0,20.43,184.8
2021,2604155,PE,100.0,100.0,0.0,60.17,11.71
2021,2613206,PE,100.0,1.77,100.0,49.33,102.1
2021,4101507,PR,100.0,70.01,100.0,27.48,977.69
2021,4103503,PR,100.0,16.35,100.0,22.46,67.23
2021,4108304,PR,100.0,81.84,100.0,38.56,1711.89
2021,4115200,PR,100.0,100.0,100.0,25.13,2628.48
2021,4123501,PR,100.0,81.01,100.0,38.42,116.42
2021,3304128,RJ,100.0,12.32,0.0,27.06,42.94
2021,2411809,RN,100.0,63.4,77.4,28.75,109.4
2021,2414407,RN,100.0,7.52,100.0,58.63,114.85
2021,4311403,RS,100.0,0.72,86.28,42.2,344.62
2021,4314456,RS,99.9,18.27,98.51,26.84,37.2
2021,4315602,RS,100.0,24.54,100.0,41.68,547.58
2021,4216701,SC,100.0,0.22,100.0,16.39,138.0
2021,3540705,SP,100.0,79.46,82.46,27.37,345.93
2021,3553302,SP,99.8,98.95,100.0,2.7,185.0
2021,2709103,AL,99.4,47.19,0.0,36.53,21.81
2021,1600600,AP,42.4,2.18,0.0,66.58,155.06
2021,2916401,BA,100.0,73.12,21.12,47.86,194.68
2021,2927606,BA,99.0,51.79,100.0,48.66,78.11
2021,2932457,BA,99.8,4.35,100.0,40.94,39.95
2021,3201100,ES,98.0,76.68,99.97,32.96,33.83
2021,3205150,ES,98.0,100.0,0.0,17.43,15.47
2021,5213756,GO,97.9,50.94,100.0,19.29,66.62
2021,5221197,GO,98.4,83.33,100.0,27.48,38.24
2021,3104601,MG,91.7,100.0,0.0,30.13,57.87
2021,3120409,MG,91.2,61.44,0.0,19.49,26.85
2021,3126752,MG,100.0,100.0,0.0,24.59,9.45
2021,3131000,MG,100.0,19.41,100.0,37.33,27.0
2021,3131158,MG,82.4,87.14,0.0,19.68,56.59
2021,3139300,MG,93.3,13.97,100.0,20.33,68.18
2021,3144607,MG,100.0,100.0,0.0,23.64,35.0
2021,3154101,MG,100.0,98.94,9.64,31.33,44.0
2021,3157906,MG,98.3,100.0,100.0,25.39,39.97
2021,3160405,MG,97.5,76.2,100.0,24.17,141.05
2021,3161502,MG,80.4,100.0,0.0,33.26,49.98
2021,3169604,MG,100.0,100.0,0.0,39.73,210.0
2021,3170404,MG,99.6,75.46,73.23,26.83,361.0
2021,2508000,PB,100.0,100.0,0.0,39.94,11.6
2021,2511004,PB,100.0,44.72,0.0,39.4,4.95
2021,4102505,PR,100.0,44.36,100.0,28.58,139.26
2021,4103602,PR,100.0,97.17,100.0,36.1,124.19
2021,4108403,PR,100.0,81.26,100.0,26.48,598.87
2021,4108809,PR,100.0,71.4,100.0,25.77,266.58
2021,4111902,PR,100.0,92.17,41.46,30.55,74.5
2021,4116901,PR,100.0,71.53,100.0,21.81,205.58
2021,4119400,PR,100.0,83.52,100.0,31.09,126.91
2021,4123204,PR,91.7,75.91,100.0,52.62,19.5
2021,3304003,RJ,100.0,25.83,13.55,0.56,226.0
2021,2400505,RN,98.6,68.67,0.0,30.72,59.0
2021,2403202,RN,98.2,40.51,100.0,46.0,38.0
2021,2406809,RN,100.0,38.84,100.0,37.24,14.76
2021,1100288,RO,100.0,2.61,8.5,32.34,335.02
2021,4209102,SC,100.0,31.25,100.0,42.23,2317.87
2021,2801900,SE,99.5,47.7,0.0,65.72,66.3
2021,3512001,SP,96.1,100.0,100.0,45.33,155.33
2021,3517000,SP,100.0,100.0,88.89,10.0,40.0
2021,3522158,SP,100.0,58.48,100.0,19.76,54.29
